wordle_dict,V1,V2,V3,V4,V5,p 7,s 7,p 8,s 8,p 9,s 9,p 10,s 10,p 11,s 11,sumf,sum_uniqs,unique,score,rank,UxSUxSF,rank2
heath,h,e,a,t,h,3.769657724329325,2.713536848596978,12.550107924761022,10.271353684859697,9.528214616096207,9.23527597903176,6.922602528522972,5.080172679617638,2.8522972556275055,2.713536848596978,35.622880049337034,27.300339192106073,4,142.49152019734814,9865,3890.0668333864373,8698
dwarf,d,w,a,r,f,5.280604378661733,3.781991982732038,1.2565525747764417,1.6019118100524206,9.528214616096207,9.23527597903176,5.542707369719396,6.410730804810361,0.6321307431390688,1.719087264878199,22.240209682392848,22.748997841504778,5,111.20104841196424,11826,2529.712410296843,11413
model,m,o,d,e,l,5.342275670675301,3.046561825470244,16.15787850755473,6.842429848905334,3.006475485661425,3.781991982732038,17.9386370644465,10.271353684859697,3.669441874807277,5.197348134443416,46.11470860314523,29.13968547641073,5,230.57354301572616,3961,6718.84052265992,3779
karma,k,a,r,m,a,2.898550724637681,2.320382362010484,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,3.0989824236817762,3.046561825470244,5.242059821153253,9.23527597903176,37.92013567684243,21.012950971322848,4,151.6805427073697,9156.5,3187.255807213601,10182
stink,s,t,i,n,k,12.064446500154178,10.275979031760716,1.8424298489053346,5.080172679617638,8.102065988282455,5.795559666975024,6.074622263336417,4.551341350601295,1.9966080789392537,2.320382362010484,30.08017267961764,28.023435090965158,5,150.4008633980882,9246.5,4214.748833061442,8041
grade,g,r,a,d,e,4.9182855380820225,2.534690101757632,7.246376811594203,6.410730804810361,9.528214616096207,9.23527597903176,3.630897317298797,3.781991982732038,11.732963305581253,10.271353684859697,37.05673758865248,32.234042553191486,5,185.2836879432624,6393,5972.442281575373,4850
quiet,q,u,i,e,t,0.6012950971322849,0.1726796176379895,9.150477952513105,3.8714153561517115,8.102065988282455,5.795559666975024,17.9386370644465,10.271353684859697,5.604378661732963,5.080172679617638,41.39685476410731,25.19118100524206,5,206.98427382053654,5114,5214.178307051722,6166
bench,b,e,n,c,h,7.007400555041627,2.5084798026518653,12.550107924761022,10.271353684859697,7.431390687634906,4.551341350601295,3.1683626271970398,3.1267345050878816,2.8522972556275055,2.713536848596978,33.0095590502621,23.171446191797717,5,165.0477952513105,7956,3824.3961067405876,8844
abate,a,b,a,t,e,5.6814677767499235,9.23527597903176,0.6244218316373727,2.5084798026518653,9.528214616096207,9.23527597903176,6.922602528522972,5.080172679617638,11.732963305581253,10.271353684859697,34.48967005858773,27.09528214616096,4,137.9586802343509,10203.5,3738.029365461737,9041
feign,f,e,i,g,n,4.609929078014184,1.719087264878199,12.550107924761022,10.271353684859697,8.102065988282455,5.795559666975024,3.260869565217391,2.534690101757632,4.085723095898859,4.551341350601295,32.608695652173914,24.872032069071846,5,163.04347826086956,8137.5,4055.2226199573665,8362
major,m,a,j,o,r,5.342275670675301,3.046561825470244,17.44526672833796,9.23527597903176,0.3546099290780142,0.4486586493987049,5.38082022818378,6.842429848905334,5.188097440641382,6.410730804810361,33.711069996916436,25.983657107616402,5,168.55534998458216,7649.5,4379.684417653659,7740
death,d,e,a,t,h,5.280604378661733,3.781991982732038,12.550107924761022,10.271353684859697,9.528214616096207,9.23527597903176,6.922602528522972,5.080172679617638,2.8522972556275055,2.713536848596978,37.13382670366944,31.08233117483811,5,185.66913351834722,6371.5,5771.029496962503,5163
fresh,f,r,e,s,h,4.609929078014184,1.719087264878199,7.246376811594203,6.410730804810361,6.799259944495837,10.271353684859697,3.9777983348751156,10.275979031760716,2.8522972556275055,2.713536848596978,25.485661424606846,31.39068763490595,5,127.42830712303423,10938,4000.062184744029,8469
crust,c,r,u,s,t,7.107616404563675,3.1267345050878816,7.246376811594203,6.410730804810361,5.141843971631205,3.8714153561517115,3.9777983348751156,10.275979031760716,5.604378661732963,5.080172679617638,29.078014184397162,28.76503237742831,5,145.3900709219858,9650.5,4182.15009742752,8101
stool,s,t,o,o,l,12.064446500154178,10.275979031760716,1.8424298489053346,5.080172679617638,7.654949121184089,6.842429848905334,5.38082022818378,6.842429848905334,3.669441874807277,5.197348134443416,30.612087573234657,27.395929694727105,4,122.44835029293863,11247,3354.5863958606637,9837
colon,c,o,l,o,n,7.107616404563675,3.1267345050878816,16.15787850755473,6.842429848905334,6.537156953438175,5.197348134443416,5.38082022818378,6.842429848905334,4.085723095898859,4.551341350601295,39.26919518963922,19.71785383903793,4,157.07678075855688,8675.5,3097.2170045038297,10363
abase,a,b,a,s,e,5.6814677767499235,9.23527597903176,0.6244218316373727,2.5084798026518653,9.528214616096207,9.23527597903176,3.9777983348751156,10.275979031760716,11.732963305581253,10.271353684859697,31.544865864939872,32.29108849830404,4,126.17946345975949,11023.5,4074.472221247615,8321
marry,m,a,r,r,y,5.342275670675301,3.046561825470244,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,5.542707369719396,6.410730804810361,10.029293863706444,3.1976564909034844,47.59481961147086,21.89022510021585,4,190.37927844588344,6078.5,4167.445259597061,8123
react,r,e,a,c,t,4.841196423065063,6.410730804810361,12.550107924761022,10.271353684859697,9.528214616096207,9.23527597903176,3.1683626271970398,3.1267345050878816,5.604378661732963,5.080172679617638,35.69226025285229,34.12426765340734,5,178.46130126426146,6885,6089.861210117019,4670
batty,b,a,t,t,y,7.007400555041627,2.5084798026518653,17.44526672833796,9.23527597903176,4.748689485044712,5.080172679617638,6.922602528522972,5.080172679617638,10.029293863706444,3.1976564909034844,46.15325316065371,20.021584952204748,4,184.61301264261485,6440,3696.245115906562,9126
pride,p,r,i,d,e,6.62195497995683,3.112858464384829,7.246376811594203,6.410730804810361,8.102065988282455,5.795559666975024,3.630897317298797,3.781991982732038,11.732963305581253,10.271353684859697,37.33425840271354,29.37249460376195,5,186.6712920135677,6303.5,5483.001517345788,5667
floss,f,l,o,s,s,4.609929078014184,1.719087264878199,5.388529139685477,5.197348134443416,7.654949121184089,6.842429848905334,3.9777983348751156,10.275979031760716,30.511871723712613,10.275979031760716,52.14307739747148,24.034844279987666,4,208.57230958988592,5043.5,5013.002982110286,6532
helix,h,e,l,i,x,3.769657724329325,2.713536848596978,12.550107924761022,10.271353684859697,6.537156953438175,5.197348134443416,6.7838421214924445,5.795559666975024,0.5396238051187172,0.44403330249768735,30.180388529139684,24.4218316373728,5,150.90194264569843,9208,3685.3018370457335,9159
croak,c,r,o,a,k,7.107616404563675,3.1267345050878816,7.246376811594203,6.410730804810361,7.654949121184089,6.842429848905334,8.279370952821461,9.23527597903176,1.9966080789392537,2.320382362010484,32.28492136910268,27.93555349984582,5,161.4246068455134,8276.5,4509.485740724418,7475
staff,s,t,a,f,f,12.064446500154178,10.275979031760716,1.8424298489053346,5.080172679617638,9.528214616096207,9.23527597903176,1.7961763798951587,1.719087264878199,0.6321307431390688,1.719087264878199,25.863398088189946,26.310514955288312,4,103.45359235275978,12150,2721.9172887755867,11063
paper,p,a,p,e,r,6.62195497995683,3.112858464384829,17.44526672833796,9.23527597903176,2.80604378661733,3.112858464384829,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,50,29.030218933086648,4,200,5498,5806.04378661733,5098
unfed,u,n,f,e,d,1.4569842738205365,3.8714153561517115,2.6595744680851063,4.551341350601295,1.3721862473018809,1.719087264878199,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,29.771816219549798,24.195189639222942,5,148.859081097749,9378.5,3601.6736966805042,9335
whelp,w,h,e,l,p,3.1837804502004317,1.6019118100524206,4.2090656799259945,2.713536848596978,6.799259944495837,10.271353684859697,5.943570767807586,5.197348134443416,1.133209990749306,3.112858464384829,21.268886833179156,22.89700894233734,5,106.34443416589578,12042,2434.96946006432,11574
trawl,t,r,a,w,l,6.282762873882208,5.080172679617638,7.246376811594203,6.410730804810361,9.528214616096207,9.23527597903176,0.9867406722170828,1.6019118100524206,3.669441874807277,5.197348134443416,27.713536848596977,27.525439407955595,5,138.56768424298488,10166,3814.1363965310034,8868
outdo,o,u,t,d,o,2.0197348134443414,6.842429848905334,9.150477952513105,3.8714153561517115,4.748689485044712,5.080172679617638,3.630897317298797,3.781991982732038,2.998766574159729,6.842429848905334,22.548566142460686,19.57600986740672,4,90.19426456984274,12546.5,1765.643813202734,12447
adobe,a,d,o,b,e,5.6814677767499235,9.23527597903176,0.6475485661424607,3.781991982732038,7.654949121184089,6.842429848905334,1.8732654949121186,2.5084798026518653,11.732963305581253,10.271353684859697,27.590194264569845,32.63953129818069,5,137.95097132284923,10205,4502.655046106564,7490
crazy,c,r,a,z,y,7.107616404563675,3.1267345050878816,7.246376811594203,6.410730804810361,9.528214616096207,9.23527597903176,0.971322849213691,0.6691335183472094,10.029293863706444,3.1976564909034844,34.88282454517422,22.639531298180696,5,174.41412272587112,7195.5,3948.653990297088,8576
sower,s,o,w,e,r,12.064446500154178,10.275979031760716,16.15787850755473,6.842429848905334,2.0891150169596053,1.6019118100524206,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,53.438174529756395,35.40240518038853,5,267.190872648782,2426.5,9459.199534013771,1309
repay,r,e,p,a,y,4.841196423065063,6.410730804810361,12.550107924761022,10.271353684859697,2.80604378661733,3.112858464384829,8.279370952821461,9.23527597903176,10.029293863706444,3.1976564909034844,38.50601295097132,32.227875423990135,5,192.5300647548566,5934.5,6204.834942292272,4503
digit,d,i,g,i,t,5.280604378661733,3.781991982732038,10.661424606845515,5.795559666975024,2.80604378661733,2.534690101757632,6.7838421214924445,5.795559666975024,5.604378661732963,5.080172679617638,31.136293555349987,17.19241443108233,4,124.54517422139995,11120,2141.2322506056594,12017
crate,c,r,a,t,e,7.107616404563675,3.1267345050878816,7.246376811594203,6.410730804810361,9.528214616096207,9.23527597903176,6.922602528522972,5.080172679617638,11.732963305581253,10.271353684859697,42.53777366635831,34.12426765340734,5,212.68886833179155,4852,7257.851869854368,3151
cluck,c,l,u,c,k,7.107616404563675,3.1267345050878816,5.388529139685477,5.197348134443416,5.141843971631205,3.8714153561517115,3.1683626271970398,3.1267345050878816,1.9966080789392537,2.320382362010484,22.80296022201665,14.515880357693494,4,91.2118408880666,12525,1324.0201695361502,12799
spike,s,p,i,k,e,12.064446500154178,10.275979031760716,1.7807585568917668,3.112858464384829,8.102065988282455,5.795559666975024,3.8775824853530683,2.320382362010484,11.732963305581253,10.271353684859697,37.55781683626272,31.77613320999075,5,187.78908418131357,6238,5967.210954327587,4861
mimic,m,i,m,i,c,5.342275670675301,3.046561825470244,10.661424606845515,5.795559666975024,3.939253777366636,3.046561825470244,6.7838421214924445,5.795559666975024,0.979031760715387,3.1267345050878816,27.705827937095282,11.968855997533149,3,83.11748381128585,12694.5,994.8211946145731,12909
pound,p,o,u,n,d,6.62195497995683,3.112858464384829,16.15787850755473,6.842429848905334,5.141843971631205,3.8714153561517115,6.074622263336417,4.551341350601295,6.344434165895775,3.781991982732038,40.340733888374956,22.16003700277521,5,201.70366944187478,5403,4469.760778427484,7569
maxim,m,a,x,i,m,5.342275670675301,3.046561825470244,17.44526672833796,9.23527597903176,1.0252852297255628,0.44403330249768735,6.7838421214924445,5.795559666975024,1.403021893308665,3.046561825470244,31.999691643539933,18.521430773974714,4,127.99876657415973,10903.5,2370.720294257448,11693
linen,l,i,n,e,n,4.448041936478569,5.197348134443416,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,4.085723095898859,4.551341350601295,44.56521739130435,25.81560283687943,4,178.2608695652174,6903,4601.911810052421,7309
unmet,u,n,m,e,t,1.4569842738205365,3.8714153561517115,2.6595744680851063,4.551341350601295,3.939253777366636,3.046561825470244,17.9386370644465,10.271353684859697,5.604378661732963,5.080172679617638,31.59882824545174,26.820844896700585,5,157.9941412272587,8581.5,4237.536356443713,7999
flesh,f,l,e,s,h,4.609929078014184,1.719087264878199,5.388529139685477,5.197348134443416,6.799259944495837,10.271353684859697,3.9777983348751156,10.275979031760716,2.8522972556275055,2.713536848596978,23.627813752698117,30.177304964539008,5,118.13906876349058,11480.5,3565.1187063024995,9399
booby,b,o,o,b,y,7.007400555041627,2.5084798026518653,16.15787850755473,6.842429848905334,7.654949121184089,6.842429848905334,1.8732654949121186,2.5084798026518653,10.029293863706444,3.1976564909034844,42.72278754239901,12.548566142460682,3,128.16836262719704,10896,1608.3291757982677,12595
forth,f,o,r,t,h,4.609929078014184,1.719087264878199,16.15787850755473,6.842429848905334,9.23527597903176,6.410730804810361,6.922602528522972,5.080172679617638,2.8522972556275055,2.713536848596978,39.77798334875115,22.76595744680851,5,198.88991674375575,5555,4527.919381187631,7444
first,f,i,r,s,t,4.609929078014184,1.719087264878199,10.661424606845515,5.795559666975024,9.23527597903176,6.410730804810361,3.9777983348751156,10.275979031760716,5.604378661732963,5.080172679617638,34.088806660499536,29.281529448041937,5,170.44403330249767,7491.5,4990.8619803901265,6567
stand,s,t,a,n,d,12.064446500154178,10.275979031760716,1.8424298489053346,5.080172679617638,9.528214616096207,9.23527597903176,6.074622263336417,4.551341350601295,6.344434165895775,3.781991982732038,35.85414739438791,32.92476102374345,5,179.27073697193953,6823.5,5902.446173351479,4954
belly,b,e,l,l,y,7.007400555041627,2.5084798026518653,12.550107924761022,10.271353684859697,6.537156953438175,5.197348134443416,5.943570767807586,5.197348134443416,10.029293863706444,3.1976564909034844,42.067530064754855,21.174838112858463,4,168.27012025901942,7674,3563.0925557159617,9405
ivory,i,v,o,r,y,1.2719703977798333,5.795559666975024,0.40086339808818994,1.0699969164353993,7.654949121184089,6.842429848905334,5.542707369719396,6.410730804810361,10.029293863706444,3.1976564909034844,24.899784150477952,23.316373728029603,5,124.49892075238976,11129,2902.86336499906,10723
seedy,s,e,e,d,y,12.064446500154178,10.275979031760716,12.550107924761022,10.271353684859697,6.799259944495837,10.271353684859697,3.630897317298797,3.781991982732038,10.029293863706444,3.1976564909034844,45.07400555041628,27.526981190255935,4,180.29602220166512,6753,4963.005211823202,6616
print,p,r,i,n,t,6.62195497995683,3.112858464384829,7.246376811594203,6.410730804810361,8.102065988282455,5.795559666975024,6.074622263336417,4.551341350601295,5.604378661732963,5.080172679617638,33.649398704902865,24.950662966389146,5,168.24699352451432,7676.5,4197.8740305384135,8076
yearn,y,e,a,r,n,1.3953129818069687,3.1976564909034844,12.550107924761022,10.271353684859697,9.528214616096207,9.23527597903176,5.542707369719396,6.410730804810361,4.085723095898859,4.551341350601295,33.102065988282455,33.6663583102066,5,165.51032994141227,7916,5572.130071848101,5511
drain,d,r,a,i,n,5.280604378661733,3.781991982732038,7.246376811594203,6.410730804810361,9.528214616096207,9.23527597903176,6.7838421214924445,5.795559666975024,4.085723095898859,4.551341350601295,32.92476102374345,29.774899784150477,5,164.62380511871726,7986.5,4901.657299495325,6746
bribe,b,r,i,b,e,7.007400555041627,2.5084798026518653,7.246376811594203,6.410730804810361,8.102065988282455,5.795559666975024,1.8732654949121186,2.5084798026518653,11.732963305581253,10.271353684859697,35.962072155411654,24.986123959296947,4,143.84828862164662,9764,3594.2111708331868,9347
stout,s,t,o,u,t,12.064446500154178,10.275979031760716,1.8424298489053346,5.080172679617638,7.654949121184089,6.842429848905334,3.0912735121800803,3.8714153561517115,5.604378661732963,5.080172679617638,30.257477644156644,26.0699969164354,4,121.02991057662658,11332.5,3155.249395529107,10239
panel,p,a,n,e,l,6.62195497995683,3.112858464384829,17.44526672833796,9.23527597903176,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,3.669441874807277,5.197348134443416,53.10669133518347,32.368177613320995,5,265.53345667591736,2481.5,8594.834087965168,1901
crass,c,r,a,s,s,7.107616404563675,3.1267345050878816,7.246376811594203,6.410730804810361,9.528214616096207,9.23527597903176,3.9777983348751156,10.275979031760716,30.511871723712613,10.275979031760716,58.371877890841816,29.04872032069072,4,233.48751156336726,3817,6782.513421778296,3679
flume,f,l,u,m,e,4.609929078014184,1.719087264878199,5.388529139685477,5.197348134443416,5.141843971631205,3.8714153561517115,3.0989824236817762,3.046561825470244,11.732963305581253,10.271353684859697,29.972247918593894,24.10576626580327,5,149.86123959296947,9294,3612.5200139316644,9310
offal,o,f,f,a,l,2.0197348134443414,6.842429848905334,0.18501387604070307,1.719087264878199,1.3721862473018809,1.719087264878199,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,15.525747764415662,22.99414122725871,4,62.10299105766265,12937,1428.0049470150796,12730
agree,a,g,r,e,e,5.6814677767499235,9.23527597903176,0.585877274128893,2.534690101757632,9.23527597903176,6.410730804810361,17.9386370644465,10.271353684859697,11.732963305581253,10.271353684859697,45.17422139993833,28.45205057045945,4,180.69688559975333,6726.5,5141.1969270087075,6307
error,e,r,r,o,r,2.335800185013876,10.271353684859697,7.246376811594203,6.410730804810361,9.23527597903176,6.410730804810361,5.38082022818378,6.842429848905334,5.188097440641382,6.410730804810361,29.386370644465003,23.524514338575393,3,88.15911193339501,12592,2073.900292753224,12106
swirl,s,w,i,r,l,12.064446500154178,10.275979031760716,1.2565525747764417,1.6019118100524206,8.102065988282455,5.795559666975024,5.542707369719396,6.410730804810361,3.669441874807277,5.197348134443416,30.635214307739748,29.281529448041937,5,153.17607153869875,9022,4485.229649495785,7527
argue,a,r,g,u,e,5.6814677767499235,9.23527597903176,7.246376811594203,6.410730804810361,2.80604378661733,2.534690101757632,3.0912735121800803,3.8714153561517115,11.732963305581253,10.271353684859697,30.55812519272279,32.32346592661116,5,152.79062596361396,9053,4938.722592240467,6673
bleed,b,l,e,e,d,7.007400555041627,2.5084798026518653,5.388529139685477,5.197348134443416,6.799259944495837,10.271353684859697,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,43.47826086956522,21.759173604687017,4,173.91304347826087,7231.5,3784.20410516296,8921
delta,d,e,l,t,a,5.280604378661733,3.781991982732038,12.550107924761022,10.271353684859697,6.537156953438175,5.197348134443416,6.922602528522972,5.080172679617638,5.242059821153253,9.23527597903176,36.532531606537155,33.56614246068455,5,182.66265803268578,6597,6131.2808017724365,4606
flick,f,l,i,c,k,4.609929078014184,1.719087264878199,5.388529139685477,5.197348134443416,8.102065988282455,5.795559666975024,3.1683626271970398,3.1267345050878816,1.9966080789392537,2.320382362010484,23.26549491211841,18.159111933395003,5,116.32747456059205,11567.5,2112.4036314749505,12055
totem,t,o,t,e,m,6.282762873882208,5.080172679617638,16.15787850755473,6.842429848905334,4.748689485044712,5.080172679617638,17.9386370644465,10.271353684859697,1.403021893308665,3.046561825470244,46.53098982423681,25.240518038852912,4,186.12395929694725,6344.5,4697.865152097322,7145
wooer,w,o,o,e,r,3.1837804502004317,1.6019118100524206,16.15787850755473,6.842429848905334,7.654949121184089,6.842429848905334,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,50.123342584027135,25.12642614862781,4,200.49337033610854,5463,5037.681863039717,6483
front,f,r,o,n,t,4.609929078014184,1.719087264878199,7.246376811594203,6.410730804810361,7.654949121184089,6.842429848905334,6.074622263336417,4.551341350601295,5.604378661732963,5.080172679617638,31.190255935861856,24.603761948812828,5,155.95127967930927,8778.5,3836.988160842457,8819
shrub,s,h,r,u,b,12.064446500154178,10.275979031760716,4.2090656799259945,2.713536848596978,9.23527597903176,6.410730804810361,3.0912735121800803,3.8714153561517115,0.4548257786000617,2.5084798026518653,29.054887449892075,25.78014184397163,5,145.27443724946036,9658.5,3745.1955985942445,9025
parry,p,a,r,r,y,6.62195497995683,3.112858464384829,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,5.542707369719396,6.410730804810361,10.029293863706444,3.1976564909034844,48.87449892075239,21.956521739130434,4,195.49799568300955,5755.5,4292.455992170427,7891
biome,b,i,o,m,e,7.007400555041627,2.5084798026518653,10.661424606845515,5.795559666975024,7.654949121184089,6.842429848905334,3.0989824236817762,3.046561825470244,11.732963305581253,10.271353684859697,40.15572001233426,28.464384828862165,5,200.77860006167128,5450,5715.0393375556205,5265
lapel,l,a,p,e,l,4.448041936478569,5.197348134443416,17.44526672833796,9.23527597903176,2.80604378661733,3.112858464384829,17.9386370644465,10.271353684859697,3.669441874807277,5.197348134443416,46.30743139068763,27.816836262719704,4,185.22972556275053,6397,5152.504946967538,6289
start,s,t,a,r,t,12.064446500154178,10.275979031760716,1.8424298489053346,5.080172679617638,9.528214616096207,9.23527597903176,5.542707369719396,6.410730804810361,5.604378661732963,5.080172679617638,34.58217699660808,31.002158495220474,4,138.3287079864323,10179.5,4288.488529434445,7904
greet,g,r,e,e,t,4.9182855380820225,2.534690101757632,7.246376811594203,6.410730804810361,6.799259944495837,10.271353684859697,17.9386370644465,10.271353684859697,5.604378661732963,5.080172679617638,42.50693802035153,24.296947271045326,4,170.0277520814061,7519,4131.155326936291,8201
goner,g,o,n,e,r,4.9182855380820225,2.534690101757632,16.15787850755473,6.842429848905334,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,51.63428923835954,30.610545790934317,5,258.1714461917977,2740,7902.768875565759,2498
golem,g,o,l,e,m,4.9182855380820225,2.534690101757632,16.15787850755473,6.842429848905334,6.537156953438175,5.197348134443416,17.9386370644465,10.271353684859697,1.403021893308665,3.046561825470244,46.954979956830094,27.89238359543632,5,234.77489978415048,3755.5,6548.431563359644,4006
lusty,l,u,s,t,y,4.448041936478569,5.197348134443416,9.150477952513105,3.8714153561517115,4.108849830403947,10.275979031760716,6.922602528522972,5.080172679617638,10.029293863706444,3.1976564909034844,34.65926611162504,27.622571692876967,5,173.2963305581252,7265,4786.8903149543185,6978
loopy,l,o,o,p,y,4.448041936478569,5.197348134443416,16.15787850755473,6.842429848905334,7.654949121184089,6.842429848905334,3.2223250077089114,3.112858464384829,10.029293863706444,3.1976564909034844,41.512488436632744,18.350292938637065,4,166.04995374653097,7860.5,3047.0652936959787,10462
round,r,o,u,n,d,4.841196423065063,6.410730804810361,16.15787850755473,6.842429848905334,5.141843971631205,3.8714153561517115,6.074622263336417,4.551341350601295,6.344434165895775,3.781991982732038,38.559975331483194,25.45790934320074,5,192.79987665741598,5919,4908.28178132478,6736
audit,a,u,d,i,t,5.6814677767499235,9.23527597903176,9.150477952513105,3.8714153561517115,3.006475485661425,3.781991982732038,6.7838421214924445,5.795559666975024,5.604378661732963,5.080172679617638,30.226641998149862,27.76441566450817,5,151.13320999074932,9194,4196.125262894563,8078
lying,l,y,i,n,g,4.448041936478569,5.197348134443416,2.0891150169596053,3.1976564909034844,8.102065988282455,5.795559666975024,6.074622263336417,4.551341350601295,1.1023743447425225,2.534690101757632,21.81621954979957,21.27659574468085,5,109.08109774899785,11931.5,2320.8744201914433,11770
gamma,g,a,m,m,a,4.9182855380820225,2.534690101757632,17.44526672833796,9.23527597903176,3.939253777366636,3.046561825470244,3.0989824236817762,3.046561825470244,5.242059821153253,9.23527597903176,34.64384828862165,14.816527906259637,3,103.93154486586494,12134,1539.9046348457634,12655
labor,l,a,b,o,r,4.448041936478569,5.197348134443416,17.44526672833796,9.23527597903176,2.582485353068147,2.5084798026518653,5.38082022818378,6.842429848905334,5.188097440641382,6.410730804810361,35.04471168670984,30.194264569842737,5,175.2235584335492,7123.5,5290.746482211884,6022
islet,i,s,l,e,t,1.2719703977798333,5.795559666975024,0.7169287696577243,10.275979031760716,6.537156953438175,5.197348134443416,17.9386370644465,10.271353684859697,5.604378661732963,5.080172679617638,32.0690718470552,36.62041319765649,5,160.345359235276,8382,5871.9133095224715,4998
civic,c,i,v,i,c,7.107616404563675,3.1267345050878816,10.661424606845515,5.795559666975024,1.8501387604070305,1.0699969164353993,6.7838421214924445,5.795559666975024,0.979031760715387,3.1267345050878816,27.382053654024052,9.992291088498305,3,82.14616096207216,12715.5,820.828352135661,12943
forge,f,o,r,g,e,4.609929078014184,1.719087264878199,16.15787850755473,6.842429848905334,9.23527597903176,6.410730804810361,3.260869565217391,2.534690101757632,11.732963305581253,10.271353684859697,44.99691643539932,27.778291705211224,5,224.9845821769966,4244,6249.687352887678,4432
corny,c,o,r,n,y,7.107616404563675,3.1267345050878816,16.15787850755473,6.842429848905334,9.23527597903176,6.410730804810361,6.074622263336417,4.551341350601295,10.029293863706444,3.1976564909034844,48.604687018193026,24.128893000308356,5,243.02343509096514,3359,5863.8864618772805,5008
moult,m,o,u,l,t,5.342275670675301,3.046561825470244,16.15787850755473,6.842429848905334,5.141843971631205,3.8714153561517115,5.943570767807586,5.197348134443416,5.604378661732963,5.080172679617638,38.18994757940179,24.037927844588342,5,190.94973789700896,6039.5,4590.036021511357,7334
basic,b,a,s,i,c,7.007400555041627,2.5084798026518653,17.44526672833796,9.23527597903176,4.108849830403947,10.275979031760716,6.7838421214924445,5.795559666975024,0.979031760715387,3.1267345050878816,36.324390995991365,30.942028985507246,5,181.62195497995683,6667.5,5619.751795394316,5434
salad,s,a,l,a,d,12.064446500154178,10.275979031760716,17.44526672833796,9.23527597903176,6.537156953438175,5.197348134443416,8.279370952821461,9.23527597903176,6.344434165895775,3.781991982732038,50.670675300647545,28.490595127967932,4,202.68270120259018,5352,5774.550779405896,5157
agate,a,g,a,t,e,5.6814677767499235,9.23527597903176,0.585877274128893,2.534690101757632,9.528214616096207,9.23527597903176,6.922602528522972,5.080172679617638,11.732963305581253,10.271353684859697,34.45112550107925,27.12149244526673,4,137.804502004317,10213,3737.463760033827,9042
spicy,s,p,i,c,y,12.064446500154178,10.275979031760716,1.7807585568917668,3.112858464384829,8.102065988282455,5.795559666975024,3.1683626271970398,3.1267345050878816,10.029293863706444,3.1976564909034844,35.14492753623188,25.508788159111933,5,175.7246376811594,7078,4482.522556945394,7533
spray,s,p,r,a,y,12.064446500154178,10.275979031760716,1.7807585568917668,3.112858464384829,9.23527597903176,6.410730804810361,8.279370952821461,9.23527597903176,10.029293863706444,3.1976564909034844,41.38914585260561,32.23250077089115,5,206.94572926302806,5115,6670.378378003182,3853
essay,e,s,s,a,y,2.335800185013876,10.271353684859697,0.7169287696577243,10.275979031760716,4.108849830403947,10.275979031760716,8.279370952821461,9.23527597903176,10.029293863706444,3.1976564909034844,25.470243601603453,32.980265186555656,4,101.88097440641381,12201.5,3360.0615533882174,9824
fjord,f,j,o,r,d,4.609929078014184,1.719087264878199,0.08479802651865556,0.4486586493987049,7.654949121184089,6.842429848905334,5.542707369719396,6.410730804810361,6.344434165895775,3.781991982732038,24.236817761332098,19.202898550724637,5,121.1840888066605,11322,2327.0857633163064,11758
spend,s,p,e,n,d,12.064446500154178,10.275979031760716,1.7807585568917668,3.112858464384829,6.799259944495837,10.271353684859697,6.074622263336417,4.551341350601295,6.344434165895775,3.781991982732038,33.063521430773974,31.993524514338574,5,165.31760715386986,7936,5289.092917129129,6025
kebab,k,e,b,a,b,2.898550724637681,2.320382362010484,12.550107924761022,10.271353684859697,2.582485353068147,2.5084798026518653,8.279370952821461,9.23527597903176,0.4548257786000617,2.5084798026518653,26.765340733888372,24.335491828553806,4,107.06136293555349,12011,2605.3909228719954,11293
guild,g,u,i,l,d,4.9182855380820225,2.534690101757632,9.150477952513105,3.8714153561517115,8.102065988282455,5.795559666975024,5.943570767807586,5.197348134443416,6.344434165895775,3.781991982732038,34.45883441258094,21.181005242059822,5,172.2941720629047,7345.5,3649.363761640742,9237
aback,a,b,a,c,k,5.6814677767499235,9.23527597903176,0.6244218316373727,2.5084798026518653,9.528214616096207,9.23527597903176,3.1683626271970398,3.1267345050878816,1.9966080789392537,2.320382362010484,20.9990749306198,17.19087264878199,4,83.9962997224792,12680,1443.9696914980618,12717
motor,m,o,t,o,r,5.342275670675301,3.046561825470244,16.15787850755473,6.842429848905334,4.748689485044712,5.080172679617638,5.38082022818378,6.842429848905334,5.188097440641382,6.410730804810361,36.817761332099906,21.379895158803578,4,147.27104532839962,9498,3148.6395090485935,10253
